0.11	0.48	-0.04	40.32	-19.96	28.80
0.02	0.55	-0.26	40.23	-19.84	29.00
-0.03	0.54	-0.49	40.15	-19.55	29.28
0.00	0.48	-0.48	40.14	-19.41	29.36
0.07	0.45	-0.44	40.13	-19.25	29.48
0.16	0.64	-0.15	40.13	-19.16	29.58
0.21	0.49	-0.14	40.15	-19.04	29.80
0.14	0.33	-0.33	40.22	-18.89	30.08
0.17	0.11	-0.57	40.24	-18.84	30.16
0.45	-0.05	-0.52	40.34	-18.74	30.50
0.66	-0.01	-0.25	40.44	-18.64	31.33
0.55	0.30	-0.48	40.47	-18.53	32.42
0.16	0.30	-1.33	40.50	-18.19	34.51
0.19	0.35	-1.52	40.55	-17.69	37.11
0.54	0.56	-1.54	40.57	-17.34	39.21
1.09	1.25	-1.41	40.54	-17.12	40.74
0.45	2.40	-3.05	40.38	-16.55	44.38
0.15	2.25	-3.86	40.24	-14.76	51.89
0.29	1.68	-4.10	40.44	-12.96	58.14
0.35	1.45	-4.84	40.90	-11.42	63.20
0.45	1.59	-5.93	42.33	-8.86	71.40
-0.18	1.41	-6.83	44.12	-6.68	77.91
-0.83	1.12	-7.62	46.54	-4.40	84.61
-1.54	1.53	-8.38	49.87	-1.95	92.02
-2.66	2.05	-8.50	54.51	0.52	100.24
-3.61	2.68	-8.68	60.01	2.37	107.62
-4.20	3.46	-7.66	64.62	3.25	112.30
-4.35	5.37	-6.50	71.13	3.59	117.03
-4.87	5.57	-5.91	78.28	2.79	119.84
-5.72	4.47	-3.26	84.04	1.33	120.39
-5.22	1.99	-0.43	92.31	-1.78	118.83
-7.39	0.59	-0.40	103.51	-6.61	114.92
-8.96	0.84	-1.60	120.93	-13.44	110.10
-9.79	0.23	-1.32	125.97	-15.12	108.80
-10.00	-0.40	0.71	135.34	-17.94	105.66
-9.13	-0.68	2.89	144.10	-20.67	101.21
-9.31	-1.95	3.78	148.56	-22.06	98.27
-6.86	-2.91	4.27	153.89	-23.63	93.95
-5.88	-2.89	3.27	157.28	-24.53	90.65
-4.18	-3.05	2.82	159.58	-24.88	88.41
-3.31	-2.37	1.82	161.39	-24.97	86.64
-2.27	-1.69	1.55	162.34	-24.80	85.77
-1.64	-1.29	1.48	162.82	-24.50	85.29
-0.82	-0.75	1.18	162.87	-24.21	85.10
-0.62	-0.54	0.91	162.63	-23.72	84.94
-0.41	-0.50	0.68	162.53	-23.62	84.93
-0.09	-0.52	0.50	162.21	-23.37	84.94
0.13	-0.43	0.21	161.72	-23.12	85.06
0.01	0.04	-0.09	160.86	-22.87	85.52
-0.12	0.53	-0.10	159.88	-22.72	86.37
-0.11	0.75	-0.24	158.78	-22.66	87.38
-0.11	0.71	-0.34	158.11	-22.66	87.92
-0.16	0.66	-0.29	157.33	-22.62	88.46
-0.20	0.51	-0.36	157.10	-22.60	88.59
-0.14	0.23	-0.27	156.73	-22.56	88.78
-0.04	0.19	-0.20	156.11	-22.44	89.07
-0.04	0.26	-0.10	155.68	-22.35	89.27
-0.09	0.44	-0.11	155.09	-22.21	89.55
-0.09	0.31	-0.01	154.72	-22.10	89.72
-0.09	0.19	-0.03	154.19	-21.90	89.90
-0.09	-0.02	-0.04	153.88	-21.77	89.99
-0.13	-0.06	-0.03	153.34	-21.57	90.16
-0.06	-0.22	0.03	153.00	-21.47	90.29
-0.09	-0.22	0.08	152.76	-21.42	90.41
-0.24	-0.33	0.22	152.66	-21.41	90.47
-0.30	-0.37	0.29	152.27	-21.36	90.71
-0.48	-0.57	0.16	151.90	-21.33	90.97
-0.62	-0.65	0.17	151.47	-21.29	91.28
-0.90	-0.77	0.27	151.07	-21.23	91.55
-0.81	-0.69	0.38	150.53	-21.07	91.93
-0.99	-0.70	0.39	150.37	-21.01	92.04
-1.26	-0.59	0.29	150.03	-20.89	92.28
-1.61	-0.84	0.34	149.59	-20.69	92.58
-1.73	-1.05	0.55	148.76	-20.30	93.06
