-0.38	0.13	-0.03	65.00	8.71	16.06
-0.30	0.13	-0.02	65.02	9.64	15.93
-0.36	0.11	-0.01	65.04	9.94	15.88
-0.35	0.04	-0.06	65.11	10.82	15.77
-0.02	0.31	0.16	65.15	11.54	15.77
-0.09	0.49	0.26	65.16	12.08	15.86
-0.08	0.18	0.37	65.16	12.81	15.99
0.17	0.25	0.39	65.13	13.60	16.06
0.13	0.11	0.17	65.12	14.22	16.09
0.04	-0.08	-0.08	65.13	15.21	16.12
0.06	0.03	0.01	65.24	16.39	16.18
-0.11	0.03	0.09	65.35	17.32	16.24
0.39	0.15	0.48	65.45	18.16	16.32
-0.13	0.23	0.32	65.57	19.46	16.43
0.05	0.28	0.36	65.57	19.78	16.45
0.04	0.40	0.36	65.63	20.68	16.48
-0.21	0.52	-0.20	65.68	21.58	16.51
-0.35	0.32	-0.17	65.76	23.27	16.50
-0.51	-0.13	0.01	65.95	24.72	16.32
-0.48	-0.03	0.25	66.17	25.66	16.15
-0.33	0.04	0.36	66.36	26.19	16.16
-0.04	0.23	0.50	66.53	26.55	16.41
0.07	0.34	0.55	66.61	26.59	16.66
0.25	0.21	0.55	66.66	26.54	16.88
0.09	0.16	0.31	66.66	26.49	16.96
0.01	0.13	0.30	66.64	26.45	16.97
-0.06	0.39	0.21	66.64	26.37	16.93
-0.22	0.32	0.26	66.63	26.24	16.91
-0.42	0.52	0.37	66.62	25.97	16.86
-0.52	0.23	0.58	66.57	25.39	16.74
-0.56	-0.14	1.03	66.52	24.75	16.55
-0.27	0.19	1.04	66.49	23.55	16.27
-0.10	0.36	0.88	66.33	21.63	16.18
-0.69	0.09	1.13	66.13	20.01	16.22
-0.25	0.57	0.63	65.92	18.40	16.19
-0.47	0.48	0.62	65.60	16.37	16.11
0.18	-0.17	0.68	65.49	15.78	16.08
0.19	0.01	0.68	65.00	13.72	16.00
0.22	0.01	0.18	64.57	12.03	16.02
-0.13	0.26	-0.26	64.09	9.98	16.08
0.05	-0.05	-0.37	63.64	7.97	16.08
0.02	-0.06	-0.19	63.35	6.54	16.04
-0.16	-0.09	-0.40	62.89	4.20	15.98
-0.27	-0.05	-0.41	62.57	2.52	15.93
-0.41	-0.09	-0.92	62.43	1.66	15.91
-0.54	-0.01	-0.69	62.22	0.16	15.87
-0.18	0.03	-0.42	62.01	-1.43	15.84
-0.12	0.03	-0.25	61.90	-2.20	15.85
0.07	-0.15	-0.40	61.71	-3.41	15.86
0.41	-0.12	-0.55	61.58	-4.21	15.88
-0.23	-0.02	-0.64	61.49	-4.77	15.91
-0.32	-0.02	-0.57	61.29	-5.81	15.97
0.31	-0.02	-0.08	61.06	-7.14	16.05
0.02	-0.05	-0.05	60.76	-8.72	16.13
0.03	-0.16	-0.32	60.34	-10.58	16.38
-0.21	-0.09	-0.39	60.10	-11.64	16.59
-0.16	-0.10	-0.32	59.95	-12.36	16.73
-0.46	-0.26	-0.28	59.69	-13.47	16.86
0.09	-0.38	0.03	59.53	-14.11	16.93
0.15	-0.32	-0.04	59.28	-15.09	17.07
0.27	-0.33	-0.17	59.14	-15.51	17.23
0.19	-0.35	-0.23	59.11	-15.61	17.29
0.09	-0.36	-0.60	59.01	-15.83	17.44
-0.11	-0.29	-0.67	58.99	-15.87	17.48
-0.09	-0.19	-0.59	58.97	-15.96	17.58
-0.14	-0.30	-0.20	58.98	-16.01	17.59
-0.07	-0.26	-0.05	59.00	-16.07	17.57
-0.02	-0.04	0.00	59.02	-16.18	17.56
-0.14	-0.07	-0.15	59.03	-16.28	17.62
-0.15	-0.07	-0.21	59.03	-16.34	17.66
-0.10	0.16	0.05	59.01	-16.43	17.68
-0.08	0.04	0.14	59.01	-16.58	17.72
0.05	0.07	0.19	58.98	-16.70	17.78
0.05	0.02	0.05	58.97	-16.78	17.83
0.07	-0.04	-0.02	58.95	-16.88	17.90
-0.05	-0.20	-0.13	58.96	-16.95	17.99
-0.13	-0.23	-0.17	59.00	-16.95	18.02
-0.17	-0.27	-0.13	59.04	-16.94	18.02
-0.16	-0.27	0.06	59.09	-16.93	18.03
-0.09	-0.36	-0.02	59.11	-16.93	18.04
-0.03	-0.20	-0.09	59.12	-16.88	18.07
-0.13	-0.30	-0.40	59.11	-16.81	18.12
-0.21	-0.04	-0.33	59.09	-16.65	18.17
-0.37	0.01	-0.18	59.08	-16.45	18.19
-0.19	0.01	0.07	59.07	-16.29	18.14
