-0.26	0.03	-0.17	41.91	-27.58	14.15
-0.14	0.13	-0.17	41.87	-27.48	14.38
-0.10	0.08	-0.10	41.83	-27.45	14.51
0.02	0.01	0.06	41.82	-27.42	14.60
0.14	0.21	-0.01	41.81	-27.38	14.77
0.16	0.25	-0.04	41.79	-27.34	14.94
0.10	-0.02	0.03	41.74	-27.23	15.09
0.11	0.01	0.09	41.69	-27.10	15.13
0.06	0.09	0.08	41.66	-27.02	15.15
0.10	0.04	0.08	41.62	-26.89	15.17
0.03	0.04	0.04	41.61	-26.86	15.18
0.11	0.08	0.07	41.60	-26.80	15.21
0.12	-0.01	0.03	41.59	-26.77	15.23
0.12	-0.05	0.11	41.56	-26.76	15.25
0.16	-0.05	0.11	41.56	-26.77	15.26
0.15	-0.13	0.12	41.53	-26.78	15.29
0.19	-0.05	0.04	41.52	-26.79	15.30
0.19	-0.02	-0.04	41.50	-26.79	15.33
0.07	-0.14	0.00	41.49	-26.79	15.33
0.04	-0.10	0.08	41.46	-26.80	15.32
0.15	-0.10	0.12	41.44	-26.79	15.33
0.14	0.02	0.05	41.39	-26.82	15.36
0.18	0.05	0.13	41.35	-26.84	15.38
0.14	0.08	0.09	41.33	-26.84	15.39
0.10	0.00	0.05	41.27	-26.89	15.42
0.17	0.11	0.02	41.22	-26.91	15.44
0.08	-0.01	0.06	41.18	-26.96	15.46
0.14	0.04	0.03	41.13	-27.03	15.46
0.01	0.00	-0.04	41.09	-27.11	15.47
0.04	0.07	-0.19	41.07	-27.17	15.48
-0.01	0.11	-0.07	41.05	-27.23	15.48
-0.05	0.07	-0.14	41.01	-27.32	15.49
0.00	0.15	-0.10	40.99	-27.38	15.51
-0.04	0.07	-0.21	40.98	-27.45	15.53
-0.08	0.07	-0.13	40.98	-27.48	15.54
-0.09	0.00	-0.20	40.97	-27.54	15.54
-0.06	0.07	-0.20	40.97	-27.57	15.55
-0.03	0.06	-0.23	40.99	-27.65	15.61
-0.10	0.06	-0.23	41.03	-27.66	15.65
-0.07	0.05	-0.11	41.08	-27.65	15.66
-0.03	0.05	-0.07	41.12	-27.64	15.71
-0.09	0.08	0.00	41.15	-27.62	15.73
-0.09	-0.03	0.08	41.21	-27.56	15.72
-0.09	-0.03	0.11	41.24	-27.53	15.72
-0.12	0.00	-0.07	41.28	-27.52	15.74
-0.00	-0.09	0.00	41.34	-27.50	15.81
0.04	-0.01	0.00	41.36	-27.48	15.86
0.07	0.02	0.12	41.36	-27.48	15.88
0.04	0.06	0.12	41.37	-27.46	15.89
0.05	0.02	0.19	41.37	-27.43	15.88
-0.03	0.03	0.15	41.37	-27.39	15.85
0.01	0.07	0.19	41.37	-27.38	15.84
-0.02	0.07	0.18	41.36	-27.37	15.82
0.02	0.11	0.18	41.37	-27.37	15.81
-0.05	0.01	0.14	41.36	-27.36	15.79
0.01	0.02	0.14	41.37	-27.37	15.71
0.01	0.06	0.07	41.36	-27.39	15.65
0.01	0.11	0.03	41.36	-27.40	15.62
-0.03	0.22	0.10	41.35	-27.42	15.57
-0.04	0.17	-0.05	41.35	-27.45	15.48
-0.05	0.21	-0.09	41.35	-27.49	15.42
0.02	0.29	-0.05	41.37	-27.58	15.36
0.08	0.37	-0.00	41.41	-27.66	15.34
