-0.13	0.10	-0.14	-1.45	-13.06	22.26
-0.23	-0.05	-0.14	-1.42	-13.16	22.28
-0.27	-0.09	-0.22	-1.38	-13.25	22.25
-0.12	-0.09	-0.07	-1.34	-13.29	22.24
-0.16	-0.09	-0.11	-1.31	-13.33	22.24
-0.10	-0.24	-0.07	-1.27	-13.38	22.24
-0.22	-0.16	-0.14	-1.24	-13.42	22.23
-0.17	-0.05	-0.05	-1.22	-13.52	22.25
-0.02	0.01	0.04	-1.23	-13.68	22.32
0.18	-0.07	0.13	-1.28	-13.84	22.38
0.14	-0.11	-0.03	-1.33	-13.95	22.41
0.24	-0.07	-0.02	-1.38	-14.00	22.43
0.30	-0.11	0.21	-1.43	-14.07	22.43
0.25	0.07	0.10	-1.54	-14.15	22.46
0.40	-0.06	0.38	-1.64	-14.21	22.53
0.24	-0.08	0.24	-1.78	-14.29	22.64
0.34	0.46	-0.29	-1.81	-14.26	22.80
0.35	-0.07	0.13	-1.72	-14.08	22.95
0.14	-0.14	0.16	-1.65	-13.93	22.88
0.12	0.12	0.08	-1.64	-13.90	22.87
-0.02	0.22	0.05	-1.62	-13.82	22.96
0.09	0.16	0.10	-1.59	-13.76	23.15
0.02	0.19	-0.01	-1.58	-13.74	23.33
0.16	0.11	-0.15	-1.58	-13.70	23.61
-0.30	-0.11	-0.30	-1.54	-13.51	23.88
-0.20	-0.07	-0.39	-1.36	-13.15	23.94
-0.29	-0.03	-0.24	-1.16	-12.86	23.86
-0.23	-0.20	-0.03	-0.92	-12.65	23.72
-0.43	-0.14	-0.04	-0.72	-12.52	23.58
-0.34	-0.18	-0.04	-0.51	-12.39	23.48
-0.20	-0.29	0.03	-0.37	-12.28	23.44
-0.15	-0.29	-0.09	-0.25	-12.17	23.43
-0.14	-0.25	-0.02	-0.20	-12.09	23.43
0.01	-0.14	-0.02	-0.17	-12.01	23.44
-0.04	-0.18	0.13	-0.14	-11.89	23.46
-0.01	-0.03	0.13	-0.11	-11.74	23.45
0.05	0.09	0.20	-0.08	-11.60	23.44
0.12	0.15	0.26	-0.06	-11.47	23.45
0.14	0.19	0.34	-0.05	-11.38	23.46
0.15	0.18	0.34	-0.06	-11.32	23.48
0.18	0.06	0.23	-0.08	-11.30	23.51
0.21	0.09	0.04	-0.11	-11.31	23.57
0.16	0.11	0.02	-0.13	-11.37	23.64
0.24	0.19	0.02	-0.15	-11.42	23.68
0.11	0.18	-0.09	-0.16	-11.46	23.72
-0.05	0.03	-0.09	-0.15	-11.52	23.75
-0.02	0.03	-0.01	-0.10	-11.55	23.74
-0.06	0.03	-0.01	-0.06	-11.57	23.74
-0.18	-0.05	-0.28	-0.05	-11.57	23.75
-0.21	0.02	-0.23	0.06	-11.59	23.79
-0.18	-0.05	-0.12	0.68	-11.64	23.89
-0.24	-0.10	-0.20	0.73	-11.70	23.91
-0.28	0.02	-0.23	0.80	-11.74	23.94
-0.37	-0.06	-0.19	0.85	-11.80	23.97
-0.30	-0.05	-0.15	0.91	-11.89	23.94
