-0.64	-0.68	0.50	64.60	-75.88	35.51
-0.36	-0.40	0.62	66.46	-75.68	33.89
-0.09	-0.09	0.84	66.80	-75.65	33.63
0.07	-0.03	0.73	67.83	-75.58	32.88
0.41	0.44	0.55	69.12	-75.54	31.92
0.29	0.35	0.54	70.99	-75.57	30.41
0.52	0.26	0.67	72.67	-75.63	28.87
0.98	0.38	0.87	73.79	-75.67	27.76
0.18	0.23	1.38	75.53	-75.67	26.00
-0.18	-0.11	1.55	77.27	-75.37	24.30
-0.18	0.28	1.23	77.88	-75.15	23.94
-0.18	0.00	1.13	77.87	-75.06	24.59
-0.16	-0.26	1.11	76.97	-75.26	26.48
-0.33	-0.79	0.49	76.51	-75.39	27.16
-0.99	-1.02	-0.13	74.85	-75.78	29.29
-1.84	0.05	-5.20	73.05	-76.10	31.42
-1.45	-1.88	-1.00	72.92	-76.06	31.45
-0.86	0.08	0.47	73.20	-75.81	31.44
-0.19	0.35	0.71	73.49	-75.39	31.60
-0.41	1.05	0.82	73.49	-75.13	31.87
-0.02	1.05	1.62	73.39	-74.96	32.27
1.39	1.20	0.88	72.84	-74.97	33.37
1.54	0.88	0.37	71.96	-75.11	34.74
0.68	0.34	0.67	71.76	-74.92	35.48
-0.30	0.29	1.07	72.85	-74.20	34.92
-0.61	0.06	1.16	74.28	-73.27	33.99
-0.40	0.16	0.81	74.89	-72.81	33.71
-0.38	-0.05	0.66	75.44	-72.36	33.75
-0.45	-0.19	0.37	75.77	-72.14	33.81
-0.60	-0.23	0.21	75.93	-72.04	33.80
-0.71	-0.39	0.19	76.08	-71.93	33.75
-0.77	-0.52	0.16	76.27	-71.77	33.65
-0.76	-0.36	0.01	76.22	-71.58	33.73
-0.72	-0.36	-0.15	75.97	-71.42	34.01
-0.70	-0.31	-0.38	75.33	-71.23	34.66
-0.56	-0.21	-0.53	74.24	-70.99	35.76
-0.36	-0.02	-0.59	72.77	-70.71	37.26
-0.30	0.11	-0.54	71.19	-70.37	38.91
0.15	0.55	-0.30	69.87	-70.03	40.34
0.45	0.87	-0.20	68.22	-69.58	42.19
0.56	0.84	0.05	66.57	-69.08	44.12
0.70	0.82	0.28	65.32	-68.57	45.62
0.78	0.80	0.20	64.57	-68.17	46.61
0.77	0.62	0.13	63.85	-67.64	47.85
0.64	0.19	0.08	63.63	-67.34	48.46
0.32	0.07	0.12	64.22	-66.85	48.52
0.25	-0.20	0.45	64.67	-66.72	48.26
0.21	-0.34	0.54	65.46	-66.56	47.74
0.38	-0.43	0.70	66.31	-66.46	47.12
0.45	-0.52	0.62	66.89	-66.43	46.68
0.34	-0.58	0.49	67.65	-66.44	46.09
0.26	-0.55	0.36	68.07	-66.43	45.79
0.03	-0.45	0.24	68.11	-66.38	45.84
-0.07	-0.21	-0.00	67.96	-66.31	46.05
-0.03	-0.22	-0.16	67.50	-66.23	46.61
-0.03	0.00	-0.32	66.84	-66.17	47.35
-0.10	0.11	-0.42	66.17	-66.10	48.11
-0.24	0.19	-0.44	65.63	-66.02	48.74
