0.07	1.27	-0.36	37.24	65.24	98.71
-0.06	0.84	-0.37	37.05	65.07	97.54
-0.12	0.73	-0.44	36.60	64.77	95.39
-0.20	0.51	-0.47	36.45	64.68	94.82
-0.39	0.46	-0.54	36.06	64.45	93.46
-0.63	0.29	-0.64	35.45	64.11	91.72
-0.82	0.01	-0.99	34.76	63.76	90.10
-0.77	-0.23	-1.07	33.78	63.33	88.16
-0.75	-0.32	-1.18	32.78	62.93	86.45
-0.84	-0.32	-1.21	31.96	62.61	85.16
-0.83	-0.41	-1.28	30.82	62.13	83.44
-0.84	-0.39	-1.14	29.83	61.67	81.86
-0.98	-0.43	-1.09	29.08	61.26	80.56
-1.01	-0.55	-1.04	28.47	60.87	79.32
-1.03	-0.57	-1.07	27.90	60.46	77.80
-0.92	-0.58	-0.95	27.77	60.35	77.38
-0.80	-0.75	-0.79	27.50	60.14	76.48
-0.51	-0.98	-0.66	27.15	59.88	75.16
-0.25	-0.76	-0.37	26.84	59.59	73.59
-0.31	-0.34	-0.50	26.77	59.36	72.24
-0.47	0.13	-0.58	27.05	59.18	71.12
-0.34	0.22	-0.77	27.37	59.07	70.28
-0.23	0.15	-0.73	27.75	58.86	68.96
-0.19	0.32	-0.75	28.42	58.57	67.69
-0.31	0.21	-0.82	28.65	58.47	67.41
-0.55	-0.29	-0.72	29.43	58.12	66.55
-0.56	-0.49	-0.91	29.95	57.82	65.96
-0.41	-0.71	-0.90	30.50	57.49	65.44
0.01	-0.37	-0.88	31.29	56.93	64.73
0.35	-0.56	-1.00	32.28	56.06	63.86
0.79	-1.04	-0.77	33.15	55.26	63.15
1.29	-1.10	-0.48	33.88	54.65	62.63
1.48	-1.56	-0.39	34.68	54.03	62.17
1.58	-1.85	-0.37	35.89	53.28	61.76
1.72	-1.80	-0.34	36.78	52.86	61.66
1.71	-1.52	-0.44	37.88	52.39	61.78
1.73	-1.41	-0.34	39.11	51.99	62.22
1.71	-1.55	-0.32	39.91	51.81	62.52
1.71	-1.66	-0.35	40.47	51.72	62.68
1.90	-1.79	-0.33	41.17	51.66	62.83
1.83	-1.63	-0.20	41.61	51.66	62.93
1.61	-1.51	-0.21	42.13	51.76	63.15
1.47	-1.18	-0.09	42.42	51.91	63.34
1.30	-1.09	-0.06	42.73	52.16	63.56
1.28	-0.98	0.00	42.99	52.45	63.71
0.93	-1.06	0.04	43.24	52.72	63.80
0.77	-0.91	0.01	43.65	53.11	63.99
0.84	-0.77	-0.11	44.12	53.53	64.33
0.91	-0.73	-0.11	44.39	53.75	64.57
0.82	-0.86	-0.03	44.99	54.15	65.15
0.84	-0.93	0.04	45.59	54.42	65.76
0.81	-0.93	0.07	45.90	54.53	66.11
0.90	-1.04	0.05	46.24	54.65	66.50
0.88	-1.03	0.10	46.76	54.84	67.21
0.96	-1.00	0.09	46.93	54.91	67.46
1.14	-0.96	0.04	47.43	55.12	68.27
1.24	-0.90	0.10	47.85	55.33	68.99
1.30	-0.93	0.17	48.34	55.61	69.88
1.07	-1.20	0.07	48.74	55.91	70.65
0.83	-1.48	-0.25	49.05	56.24	71.38
0.81	-1.45	-0.33	49.17	56.49	72.00
0.80	-1.05	-0.38	49.18	56.78	72.84
0.52	-0.47	-0.44	49.07	57.09	73.81
0.36	-0.65	-0.41	48.88	57.44	74.76
0.20	-0.69	-0.45	48.73	57.80	75.52
0.07	-0.74	-0.40	48.59	58.33	76.58
0.10	-1.21	-0.21	48.51	58.99	77.95
-0.43	-0.66	-0.18	48.51	59.33	78.76
-0.50	0.43	-0.66	48.67	60.07	80.86
-0.41	0.71	-0.83	49.10	61.11	84.10
-0.28	0.97	-1.10	49.52	62.03	86.80
-0.98	1.14	-1.09	49.84	62.78	88.81
-0.53	1.03	-0.37	49.98	63.74	90.91
-1.09	1.23	-0.84	49.71	64.80	92.23
-1.36	1.15	-0.89	49.76	65.22	92.86
-1.49	1.41	-0.93	49.93	66.04	94.03
-2.08	1.74	-0.93	50.02	66.23	94.35
-2.53	1.64	-0.75	50.28	66.78	95.26
-2.45	1.37	-1.08	50.69	67.51	96.48
-1.90	1.55	-0.90	51.28	68.04	97.97
-1.78	1.92	-0.39	51.85	68.30	99.69
-1.82	2.07	0.07	52.44	68.29	101.28
-2.20	1.85	-0.09	53.27	68.09	103.16
-1.79	1.64	0.01	54.89	67.57	106.02
-1.15	1.85	0.50	56.76	66.82	108.88
-0.69	1.98	0.99	58.52	65.94	111.36
-0.50	1.71	1.66	59.83	65.27	112.91
-0.33	1.20	2.01	61.89	64.28	114.75
-0.34	0.97	2.07	63.72	63.46	115.85
-0.34	0.84	2.16	64.76	63.01	116.32
-0.35	0.30	1.99	65.78	62.56	116.66
-0.58	-0.24	1.64	67.34	61.90	116.94
-0.59	-0.44	1.46	69.01	61.21	116.90
-0.53	-0.61	1.24	70.36	60.70	116.45
-0.39	-0.69	1.36	71.16	60.49	115.81
-0.34	-0.82	1.18	71.65	60.43	115.12
-0.38	-0.84	0.81	72.02	60.44	114.30
-0.49	-0.90	0.55	72.42	60.48	113.14
-0.70	-0.73	0.48	72.52	60.52	112.41
-0.87	-0.89	0.27	72.60	60.69	111.10
-0.85	-0.93	0.22	72.56	60.91	110.12
-1.02	-0.95	-0.08	72.43	61.12	109.35
-1.06	-0.79	-0.30	72.22	61.40	108.53
-1.09	-0.66	-0.37	71.72	61.82	107.59
-1.02	-0.63	-0.55	71.57	61.93	107.37
-0.98	-0.48	-0.84	71.21	62.17	106.92
-0.98	-0.29	-0.95	70.34	62.67	106.02
-0.78	0.10	-0.98	69.58	63.07	105.34
-0.50	0.48	-0.91	68.38	63.69	104.36
0.08	0.58	-0.79	67.65	64.09	103.76
0.37	0.53	-0.75	66.74	64.70	102.86
0.85	0.57	-0.71	66.49	64.96	102.45
1.17	0.46	-0.54	66.42	65.15	102.16
1.48	0.39	-0.39	66.57	65.23	101.97
1.55	0.21	-0.31	66.96	65.20	101.93
1.53	0.11	-0.12	67.39	65.05	101.93
1.64	0.02	-0.04	67.66	64.93	101.92
1.52	-0.17	0.00	67.89	64.80	101.89
1.42	-0.23	-0.07	68.40	64.49	101.84
1.31	-0.24	-0.07	68.53	64.39	101.82
0.70	-0.34	-0.19	68.76	64.19	101.75
0.18	-0.23	-0.11	69.01	63.91	101.63
