-0.96	0.12	0.08	42.88	-1.46	10.77
-0.76	-0.21	-0.15	43.02	-1.76	10.65
-0.70	-0.20	-0.16	43.13	-2.10	10.55
-0.77	-0.11	-0.04	43.25	-2.49	10.45
-0.87	-0.05	0.03	43.34	-2.88	10.32
-0.91	-0.20	-0.13	43.37	-3.12	10.20
-0.80	-0.05	-0.13	43.39	-3.51	9.97
-0.82	-0.04	-0.21	43.36	-3.88	9.82
-0.66	0.31	0.02	43.32	-4.16	9.74
-0.63	0.13	-0.09	43.31	-4.34	9.69
-0.65	-0.07	-0.05	43.30	-4.48	9.62
-0.89	-0.05	-0.09	43.24	-4.81	9.46
-0.84	0.16	0.02	43.12	-5.11	9.34
-0.96	0.56	-0.12	42.98	-5.35	9.27
-0.97	0.47	-0.25	42.75	-5.59	9.16
-0.72	-0.39	-0.28	42.49	-5.82	8.98
-0.63	-0.15	-0.09	42.30	-6.04	8.99
-0.46	0.03	-0.27	42.25	-6.12	9.03
-0.30	0.30	-0.39	42.06	-6.34	9.23
-0.06	-0.05	-0.57	41.83	-6.52	9.39
0.20	-0.03	-0.44	41.60	-6.65	9.44
0.49	0.14	-0.33	41.17	-6.77	9.51
0.61	0.28	-0.43	40.78	-6.83	9.65
0.51	0.33	-0.40	40.48	-6.82	9.77
0.59	0.36	-0.32	40.04	-6.76	9.91
0.63	0.06	-0.09	39.74	-6.72	9.96
0.91	0.08	0.02	39.59	-6.69	9.97
0.82	0.20	-0.13	39.33	-6.62	10.00
1.01	0.44	-0.40	39.08	-6.49	10.05
0.95	0.39	-0.43	38.64	-6.34	10.19
1.02	0.34	-0.51	38.51	-6.30	10.23
0.96	0.44	-0.43	38.21	-6.23	10.31
0.96	0.18	-0.27	37.91	-6.14	10.40
1.19	0.09	-0.54	37.54	-5.95	10.56
1.33	-0.14	-0.34	37.34	-5.80	10.69
1.43	-0.05	-0.07	37.04	-5.56	10.91
1.45	-0.26	0.09	36.87	-5.44	11.08
1.50	-0.42	0.24	36.82	-5.40	11.13
1.48	-0.76	0.02	36.63	-5.28	11.29
1.49	-0.90	0.13	36.46	-5.17	11.41
1.50	-0.85	-0.01	36.21	-5.08	11.53
1.56	-0.79	-0.00	35.84	-5.08	11.78
1.50	-0.52	0.05	35.45	-5.15	12.04
1.34	-0.43	-0.02	34.94	-5.23	12.30
1.21	-0.33	-0.06	34.46	-5.29	12.40
1.12	-0.14	-0.02	34.05	-5.35	12.43
1.07	-0.06	0.03	33.81	-5.40	12.44
0.90	0.43	0.14	33.55	-5.46	12.47
0.74	0.28	-0.04	33.23	-5.54	12.53
0.57	0.32	0.11	33.03	-5.58	12.53
0.44	0.13	0.11	32.86	-5.65	12.53
0.51	0.24	0.15	32.78	-5.72	12.56
0.43	0.08	-0.04	32.77	-5.75	12.58
0.41	0.07	0.04	32.76	-5.79	12.60
0.32	0.16	0.16	32.80	-5.84	12.60
0.27	0.13	0.16	32.84	-5.86	12.57
0.27	-0.10	-0.04	32.93	-5.87	12.51
0.30	0.06	-0.04	33.02	-5.87	12.47
0.19	0.14	0.00	33.12	-5.88	12.46
0.11	0.03	-0.04	33.22	-5.87	12.45
0.14	0.07	-0.00	33.30	-5.87	12.43
-0.01	0.20	-0.00	33.42	-5.85	12.39
-0.05	0.13	-0.01	33.54	-5.82	12.34
-0.00	0.03	-0.05	33.64	-5.79	12.29
-0.09	0.14	-0.00	33.81	-5.77	12.24
-0.05	0.14	-0.00	33.96	-5.76	12.24
-0.05	-0.00	-0.09	34.04	-5.75	12.22
-0.05	0.04	-0.01	34.17	-5.72	12.19
