-0.09	-0.89	0.34	70.33	-10.51	4.64
0.09	-1.32	0.63	68.82	-10.23	4.46
-0.18	-2.33	0.39	65.86	-9.73	4.59
-0.37	-1.37	-0.16	63.38	-9.19	5.11
-0.79	0.02	-0.38	60.47	-8.27	6.26
-1.13	-0.34	-0.04	57.49	-7.05	7.67
-0.89	-0.15	0.15	54.19	-5.60	8.75
-0.75	-0.70	0.43	52.50	-5.03	9.14
-0.58	-0.65	0.29	50.55	-4.55	9.67
-0.43	-0.44	-0.06	48.60	-4.11	10.54
-0.40	-0.41	-0.25	46.54	-3.52	11.94
-0.32	-0.11	-0.30	45.63	-3.25	12.68
-0.15	0.26	-0.34	44.80	-3.00	13.38
-0.12	0.33	-0.37	43.30	-2.55	14.64
-0.05	0.48	-0.37	42.30	-2.21	15.43
-0.13	0.68	-0.32	41.99	-2.09	15.65
-0.14	1.03	-0.30	41.41	-1.84	16.06
-0.09	1.04	-0.29	40.29	-1.22	16.73
0.00	1.04	-0.09	39.93	-0.96	16.90
0.14	1.20	0.05	39.24	-0.45	17.24
0.23	1.44	0.05	38.84	-0.24	17.45
0.50	1.21	0.06	38.68	-0.20	17.55
0.53	0.96	0.01	38.61	-0.26	17.51
0.40	0.98	0.00	38.63	-0.33	17.37
0.23	1.13	-0.09	38.78	-0.44	17.21
-0.05	1.39	-0.30	39.34	-0.80	16.94
-0.05	1.74	-0.34	40.60	-1.63	16.47
0.02	1.89	-0.32	41.83	-2.38	15.92
-0.00	1.56	-0.30	42.33	-2.66	15.66
0.04	1.22	-0.31	44.06	-3.55	14.61
0.29	0.79	-0.17	44.74	-3.85	14.17
0.29	0.56	-0.04	46.92	-4.66	12.80
0.26	-0.14	-0.33	48.58	-5.08	11.85
-0.31	0.45	-0.24	52.01	-5.56	10.41
-0.43	-0.26	0.14	54.49	-5.71	9.83
-0.25	-0.30	0.21	57.20	-6.00	9.18
-0.21	-0.46	0.08	58.81	-6.34	8.75
-0.13	-0.26	-0.19	60.98	-6.82	8.07
-0.34	-0.27	-0.36	63.06	-7.13	7.40
-0.32	-0.08	-0.32	65.11	-7.24	6.77
-0.18	-0.11	-0.19	66.59	-7.31	6.31
-0.18	0.09	-0.30	68.79	-7.42	5.60
-0.28	0.02	-0.35	70.06	-7.38	5.18
-0.32	0.02	-0.39	71.92	-7.20	4.61
-0.74	-0.59	-0.25	72.36	-7.12	4.47
-0.23	-0.91	0.42	73.62	-6.84	4.00
-0.18	-0.85	0.38	75.80	-6.52	3.32
-0.31	-0.59	0.30	76.83	-6.41	3.25
-0.27	-0.44	0.57	77.60	-6.33	3.29
-0.07	-0.28	0.57	78.23	-6.37	3.29
0.05	-0.06	0.58	78.72	-6.52	3.26
0.20	0.02	0.43	79.18	-6.76	3.29
0.12	-0.06	0.13	79.61	-7.05	3.32
0.05	-0.09	0.02	79.96	-7.28	3.32
-0.09	-0.16	-0.09	80.24	-7.44	3.30
-0.03	-0.01	-0.25	80.46	-7.57	3.27
-0.16	-0.00	-0.17	80.60	-7.70	3.24
-0.22	-0.07	-0.21	80.63	-7.77	3.22
-0.11	0.17	-0.32	80.64	-7.89	3.14
-0.23	0.20	-0.36	80.64	-7.95	3.13
-0.20	0.17	-0.29	80.64	-7.96	3.14
-0.16	0.23	-0.25	80.61	-7.95	3.16
-0.11	0.20	-0.17	80.57	-7.94	3.18
-0.25	0.12	-0.21	80.49	-7.92	3.18
-0.21	0.19	-0.13	80.40	-7.87	3.19
-0.13	0.29	-0.09	80.27	-7.80	3.26
