-0.18	0.19	-1.52	75.03	3.29	102.81
0.07	0.07	-0.80	76.67	1.96	101.77
-0.00	-0.03	-0.78	79.47	-0.04	100.34
-0.05	-0.09	-1.34	81.95	-1.57	99.40
-0.10	-0.13	-1.23	85.37	-3.35	98.53
0.10	0.02	-0.99	86.98	-4.09	98.19
0.21	0.13	-0.68	88.58	-4.78	97.93
0.11	0.25	-0.50	91.20	-5.77	97.60
-0.28	0.30	-0.76	94.77	-6.95	97.22
-0.54	0.32	-0.48	97.21	-7.72	96.87
0.27	-0.17	0.05	101.13	-8.94	96.12
-0.55	0.27	0.36	104.97	-10.17	95.22
-1.04	-0.10	0.76	108.88	-11.31	94.26
-0.90	-0.34	0.73	111.67	-12.05	93.54
-1.26	-0.63	0.33	115.47	-12.88	92.54
-1.44	-0.89	-0.05	119.68	-13.50	91.58
-1.70	-0.85	-0.03	122.00	-13.72	91.17
-1.89	-0.65	-0.11	124.04	-13.87	90.86
-1.90	-0.50	-0.55	128.16	-14.06	90.13
-1.79	-0.80	-0.37	131.85	-14.09	89.12
-1.56	-1.06	-0.25	133.56	-14.10	88.43
-2.10	-1.07	-0.23	135.21	-14.09	87.66
-1.95	-0.62	-0.93	137.63	-14.08	86.42
-1.62	-1.10	-0.73	140.53	-14.01	84.76
-1.45	-1.34	-0.33	142.51	-13.91	83.38
-1.23	-1.50	-0.13	145.67	-13.73	80.98
-1.16	-1.80	0.22	146.80	-13.67	80.12
-0.98	-1.89	0.46	147.68	-13.62	79.53
-0.79	-1.10	0.71	149.47	-13.51	78.82
-0.86	-0.86	0.23	151.81	-13.32	78.26
-0.95	0.13	-0.09	154.86	-12.96	77.88
-1.27	-0.58	0.16	157.03	-12.61	77.55
-1.23	-0.68	0.46	160.05	-11.98	76.70
-1.38	-0.92	1.24	162.26	-11.46	75.84
-1.25	-1.46	0.96	165.64	-10.55	74.25
-1.48	-0.32	0.52	167.83	-9.95	73.36
-1.29	0.05	0.41	173.34	-8.37	71.85
-1.56	0.05	0.59	174.60	-8.03	71.52
-1.44	-0.20	0.62	176.99	-7.24	70.61
-1.27	-0.07	0.84	177.86	-6.96	70.29
-1.14	0.03	0.58	179.45	-6.32	69.65
-1.03	0.16	0.57	-179.42	-5.83	69.29
-1.02	0.13	0.69	-178.45	-5.42	69.01
-1.15	0.86	0.36	-177.68	-5.12	68.82
-1.25	0.54	0.52	-177.19	-4.99	68.70
-1.16	0.50	0.66	-176.85	-4.89	68.55
-1.04	0.28	0.64	-176.76	-4.90	68.44
-0.94	-0.25	0.66	-176.73	-4.94	68.34
-0.90	-0.36	0.41	-176.77	-4.97	68.32
-0.90	-0.04	0.10	-176.90	-5.00	68.45
-0.86	0.27	0.11	-177.10	-5.07	68.63
-0.68	0.27	0.10	-177.31	-5.15	68.64
-0.64	0.10	0.16	-177.53	-5.22	68.54
-0.57	-0.13	0.23	-177.68	-5.24	68.43
-0.49	-0.32	0.16	-177.83	-5.26	68.33
-0.37	-0.31	0.07	-178.09	-5.29	68.18
-0.09	-0.23	-0.04	-178.30	-5.36	68.16
0.12	-0.16	-0.11	-178.53	-5.53	68.20
0.27	-0.12	-0.06	-178.70	-5.73	68.27
0.23	-0.07	-0.04	-178.83	-5.93	68.34
0.19	-0.19	-0.10	-178.97	-6.21	68.42
0.09	-0.15	-0.17	-179.07	-6.41	68.45
-0.04	-0.29	-0.13	-179.15	-6.54	68.48
-0.18	-0.26	-0.17	-179.25	-6.67	68.52
-0.19	-0.23	-0.09	-179.29	-6.71	68.54
-0.21	-0.30	0.04	-179.39	-6.81	68.58
-0.26	-0.23	-0.04	-179.51	-6.93	68.62
-0.30	-0.26	-0.03	-179.61	-7.01	68.64
-0.38	-0.14	-0.07	-179.63	-7.03	68.65
-0.40	-0.03	-0.05	-179.72	-7.08	68.70
-0.35	-0.11	0.03	-177.87	-7.26	68.84
-0.35	-0.15	0.07	-177.98	-7.27	68.90
-0.30	-0.15	0.16	-178.07	-7.27	68.96
-0.22	-0.01	0.14	-178.17	-7.26	69.06
-0.10	-0.01	0.12	-178.27	-7.25	69.18
-0.10	0.02	0.21	-178.39	-7.23	69.28
0.11	0.17	0.30	-178.48	-7.22	69.37
0.07	0.14	0.31	-178.57	-7.20	69.43
0.16	0.16	0.37	-178.65	-7.18	69.49
0.20	0.00	0.34	-178.70	-7.15	69.55
0.20	0.00	0.34	-178.73	-7.15	69.60
0.20	-0.08	0.36	-178.72	-7.16	69.73
0.35	-0.24	0.35	-178.70	-7.18	69.84
0.33	-0.26	0.36	-178.66	-7.27	70.12
0.32	-0.11	0.20	-178.61	-7.35	70.37
0.32	-0.08	0.23	-178.57	-7.42	70.57
0.31	0.07	0.14	-178.54	-7.46	70.69
0.22	0.02	0.19	-178.51	-7.53	70.90
0.19	-0.05	0.23	-178.52	-7.54	70.93
0.04	-0.24	0.23	-178.53	-7.54	70.95
0.05	-0.33	0.19	-178.53	-7.52	70.92
-0.03	-0.36	0.23	-178.51	-7.48	70.90
-0.02	-0.28	0.19	-178.51	-7.47	70.91
0.01	-0.16	0.20	-178.51	-7.46	70.95
0.01	-0.21	0.21	-178.50	-7.46	71.02
-0.04	-0.22	0.23	-178.50	-7.48	71.07
