0.07	0.00	-0.09	49.15	-31.61	24.77
0.02	-0.07	-0.01	49.17	-31.59	24.75
0.00	0.01	-0.06	49.20	-31.54	24.74
-0.07	0.01	-0.02	49.25	-31.48	24.73
0.01	0.05	0.10	49.33	-31.40	24.70
0.02	0.05	0.06	49.37	-31.37	24.70
0.02	0.02	-0.07	49.41	-31.34	24.69
0.03	-0.04	0.01	49.47	-31.30	24.68
-0.01	-0.12	0.05	49.49	-31.29	24.68
0.06	-0.12	0.16	49.49	-31.28	24.69
0.05	-0.03	0.24	49.49	-31.29	24.70
0.16	0.01	0.39	49.46	-31.32	24.70
0.18	0.02	0.20	49.41	-31.40	24.68
0.24	0.06	0.04	49.38	-31.49	24.59
0.18	0.01	-0.02	49.36	-31.61	24.38
0.84	0.48	-0.70	49.44	-31.62	24.18
-0.13	-0.04	-0.34	49.79	-31.35	23.92
-0.06	-0.03	-0.37	50.17	-30.93	23.51
-0.25	-0.17	-0.02	50.27	-30.80	23.41
-0.02	-0.07	0.07	50.52	-30.43	23.16
-0.09	0.16	0.20	50.66	-30.19	23.03
0.22	0.05	0.47	50.74	-30.00	23.07
0.18	0.07	0.33	50.74	-29.96	23.25
0.27	0.11	0.27	50.75	-29.92	23.38
0.11	-0.03	0.12	50.78	-29.89	23.65
0.07	-0.04	0.12	50.79	-29.87	23.82
0.03	0.02	0.17	50.79	-29.87	23.87
0.02	-0.02	0.14	50.81	-29.90	23.94
0.02	-0.02	0.10	50.82	-29.93	23.98
-0.02	-0.02	0.10	50.82	-29.96	23.99
-0.14	0.02	-0.08	50.80	-29.99	24.02
-0.07	0.05	-0.08	50.79	-30.03	24.04
-0.08	0.04	-0.07	50.73	-30.06	24.09
-0.16	0.03	-0.18	50.65	-30.10	24.14
-0.16	0.02	-0.41	50.56	-30.11	24.20
-0.12	0.06	-0.29	50.49	-30.10	24.26
-0.08	0.02	-0.02	50.46	-30.09	24.28
-0.08	0.02	0.02	50.43	-30.07	24.29
-0.07	0.02	-0.06	50.43	-30.06	24.29
-0.04	0.01	-0.02	50.41	-30.02	24.34
-0.03	-0.04	-0.06	50.41	-29.98	24.38
0.10	0.00	0.05	50.42	-29.93	24.39
0.06	0.00	0.01	50.44	-29.88	24.39
0.03	0.00	0.04	50.45	-29.85	24.38
-0.01	0.00	0.04	50.45	-29.84	24.38
0.03	0.00	0.15	50.45	-29.83	24.38
0.07	0.04	0.19	50.45	-29.82	24.39
0.03	0.04	0.19	50.43	-29.83	24.40
0.03	0.04	0.13	50.43	-29.83	24.42
0.07	0.03	0.13	50.44	-29.85	24.45
-0.02	0.03	0.01	50.45	-29.86	24.47
-0.05	-0.01	-0.07	50.48	-29.86	24.47
-0.05	-0.04	0.01	50.54	-29.87	24.46
-0.09	-0.04	0.01	50.59	-29.87	24.44
-0.02	-0.15	-0.03	50.68	-29.88	24.40
0.02	-0.07	0.01	50.72	-29.89	24.38
0.02	-0.04	-0.03	50.73	-29.89	24.38
-0.02	-0.01	-0.03	50.73	-29.89	24.38
0.02	-0.01	0.09	50.74	-29.88	24.38
-0.02	0.03	-0.11	50.74	-29.86	24.39
-0.05	0.00	-0.07	50.75	-29.85	24.39
0.02	0.00	-0.07	50.78	-29.86	24.36
0.02	0.04	-0.07	50.79	-29.88	24.36
-0.03	0.00	-0.11	50.80	-29.91	24.37
-0.04	0.04	-0.06	50.81	-29.95	24.40
-0.04	-0.01	-0.02	50.82	-30.00	24.42
-0.05	-0.01	-0.04	50.83	-30.06	24.47
